customer_id,age,region,account_type,tenure_months,monthly_income,avg_monthly_balance,credit_score,num_products,has_credit_card,has_crypto_wallet,uses_mobile_app,customer_service_calls,missed_payments_6m,support_rating,contract_type,monthly_fees,digital_engagement_score,loan_amount,loan_term_months,debt_to_income_ratio,interest_rate,loan_repaid
PBG-200184,47,Yorkshire and the Humber,Everyday,4,4473,4280,489,3,No,No,Yes,1,1,3,Annual,0,99,7500,12,0.12,13.36,0
PBG-201051,58,West Midlands,Everyday,12,2846,1324,561,4,No,Yes,Yes,2,0,1,Monthly,0,80,15000,24,0.12,12.43,0
PBG-201081,30,London,Business,77,1170,0,661,3,Yes,No,Yes,0,0,3,No fixed term,12,100,7500,36,0.07,6.37,0
PBG-200724,28,West Midlands,Premium,18,1571,1374,647,1,,No,No,0,0,5,Annual,16.99,38,5000,24,0.11,10.15,1
PBG-200544,29,Yorkshire and the Humber,Everyday,12,3713,3095,778,2,Yes,Yes,No,2,0,4,Monthly,0,79,7500,24,0.06,5.09,0
PBG-200408,61,South West,Plus,30,3149,982,629,1,No,Yes,Yes,2,1,4,Annual,7,20,5000,24,0.49,12.28,1
PBG-201104,41,London,Everyday,54,3176,1476,523,2,No,No,Yes,5,0,3,Monthly,0,72,3000,36,0.1,14.09,1
PBG-200571,39,West Midlands,Premium,32,4091,2291,622,1,No,No,No,2,1,,Annual,16.99,48,2000,48,0.17,10.64,0
PBG-201124,24,South West,Business,81,7219,2588,724,3,Yes,No,Yes,4,0,3,Annual,12,86,7500,12,0.24,8.34,0
PBG-200639,32,London,Everyday,55,1928,2381,507,1,No,No,Yes,0,1,3,Monthly,0,83,7500,24,0.24,14.63,1
PBG-200839,32,Wales,Everyday,42,1875,2043,639,3,Yes,No,Yes,3,1,3,No fixed term,0,100,5000,24,0.23,8.89,1
PBG-200777,21,East Midlands,,32,1985,1763,,3,Yes,No,Yes,3,0,,No fixed term,7,53,2000,24,0.24,6.53,1
PBG-200785,48,West Midlands,Everyday,48,2686,1766,667,3,No,No,Yes,1,2,5,Monthly,0,100,5000,60,0.47,10.88,1
PBG-200124,68,London,Everyday,11,3436,1480,774,4,Yes,Yes,Yes,1,0,4,Monthly,0,100,1000,24,0.44,5.63,1
PBG-200624,41,Yorkshire and the Humber,Everyday,40,1328,1244,612,1,No,No,Yes,1,0,5,Annual,0,100,7500,24,0.58,13.05,0
PBG-200517,39,Yorkshire and the Humber,Premium,34,2613,3135,656,1,No,Yes,No,3,0,4,Monthly,16.99,70,25000,60,0.11,9.41,0
PBG-200070,32,North West,Business,50,4102,3298,692,1,No,No,Yes,0,0,2,No fixed term,12,94,10000,36,0.22,6.84,1
PBG-200336,38,South East,Business,40,2951,3041,719,3,,Yes,Yes,0,0,4,No fixed term,12,89,2000,36,0.22,8.06,1
PBG-200406,26,Yorkshire and the Humber,Plus,11,6042,3325,664,2,No,No,Yes,4,0,3,No fixed term,7,76,10000,24,0.23,10.23,0
PBG-200867,34,West Midlands,Everyday,31,2061,1378,595,2,No,No,Yes,3,0,3,Annual,0,100,2000,24,0.12,10.14,1
PBG-201063,47,Yorkshire and the Humber,Plus,32,4145,2878,702,1,No,No,Yes,4,0,1,Annual,7,98,5000,12,0.34,9.41,1
PBG-201075,44,Scotland,Everyday,61,2397,1637,687,2,No,No,No,1,1,4,Monthly,0,58,1000,36,0.31,,1
PBG-200829,18,East Midlands,Plus,23,3391,4036,592,2,No,No,Yes,0,0,4,Annual,7,43,10000,12,0.23,9.26,1
PBG-200332,59,Northern Ireland,Everyday,34,,1458,777,2,Yes,No,No,6,0,3,Annual,0,33,5000,12,0.31,6.31,1
PBG-200227,44,North East,Everyday,47,3740,1731,656,2,Yes,No,Yes,2,0,4,Annual,0,86,3000,36,0.09,8.08,1
PBG-200654,21,London,Business,44,3830,3594,666,1,No,No,No,3,0,4,No fixed term,12,40,5000,12,0.24,7.88,1
PBG-201188,43,West Midlands,Premium,48,2604,3311,696,4,No,No,Yes,2,0,,Monthly,16.99,82,7500,48,0.13,5.54,1
PBG-200558,20,Yorkshire and the Humber,Premium,18,4182,4262,593,4,Yes,Yes,No,1,0,2,No fixed term,16.99,45,15000,36,0.3,13.04,0
PBG-200650,31,London,Plus,47,2499,2790,612,1,No,No,Yes,0,1,4,Annual,7,63,5000,36,0.22,12.28,0
PBG-200722,30,North East,Everyday,37,1562,,549,4,No,No,Yes,1,2,3,Monthly,0,63,5000,24,0.38,15.2,1
PBG-201009,28,Yorkshire and the Humber,Everyday,37,,774,631,1,Yes,No,Yes,1,0,4,Annual,0,91,3000,48,0.11,7.66,1
PBG-200618,18,North East,Premium,16,1760,112,492,2,No,Yes,Yes,2,0,4,No fixed term,16.99,89,3000,24,0.37,14.75,0
PBG-200025,53,West Midlands,Premium,31,2232,781,659,1,No,No,No,3,1,5,No fixed term,16.99,26,5000,24,0.05,6.99,1
PBG-200847,43,Northern Ireland,Plus,40,2797,2020,675,3,No,No,Yes,5,0,3,Monthly,7,81,25000,12,0.43,9.19,0
PBG-200382,34,East Midlands,Plus,48,2054,2248,634,4,No,No,Yes,2,1,2,Monthly,7,65,5000,36,0.5,10.43,1
PBG-200610,43,North East,Plus,18,2582,2083,794,4,No,Yes,Yes,1,0,,No fixed term,7,,1000,24,0.25,5.26,1
PBG-200861,24,South East,Everyday,34,1656,474,633,2,No,No,Yes,1,0,5,Monthly,0,70,5000,12,0.46,12.82,0
PBG-200228,48,East Midlands,Everyday,30,9500,9457,562,1,No,No,Yes,4,0,3,Annual,0,86,7500,12,0.17,12.48,1
PBG-200244,21,Yorkshire and the Humber,Everyday,33,5339,2414,679,1,Yes,No,Yes,1,0,4,Annual,0,74,3000,24,0.32,8.65,1
PBG-200152,56,Wales,Premium,84,2154,2140,776,3,No,No,Yes,1,0,5,No fixed term,16.99,100,10000,60,0.08,5.82,0
PBG-200586,52,West Midlands,Premium,24,3169,3214,700,2,Yes,No,Yes,1,0,4,Annual,16.99,69,5000,48,0.36,9.38,1
PBG-200230,40,Yorkshire and the Humber,Premium,25,9500,6447,733,2,Yes,No,Yes,4,1,5,No fixed term,16.99,85,5000,48,0.18,7.37,1
PBG-200559,38,Scotland,Everyday,78,3070,4480,602,2,Yes,No,Yes,3,1,3,Monthly,0,77,5000,12,0.23,11.66,0
PBG-200473,63,South East,,25,3029,923,691,3,Yes,No,Yes,1,1,3,Annual,0,100,20000,12,0.18,7.85,1
PBG-200533,36,East Midlands,Everyday,32,6938,2743,588,2,No,No,Yes,2,0,5,Monthly,0,100,2000,24,0.15,10.98,1
PBG-200171,40,North East,Premium,19,2981,1142,567,2,No,Yes,Yes,3,1,3,Monthly,16.99,51,7500,24,0.15,13.39,1
PBG-200414,44,South East,Everyday,59,7385,1923,834,4,No,No,No,2,1,3,No fixed term,0,57,20000,36,0.25,4.82,1
PBG-201006,69,Yorkshire and the Humber,Premium,42,3444,240,730,3,No,No,No,2,0,4,Annual,16.99,79,5000,24,0.3,6.91,1
PBG-200210,34,Yorkshire and the Humber,Plus,47,1597,1948,609,3,Yes,No,No,1,0,4,Annual,7,64,5000,36,0.25,10.28,1
PBG-200026,33,East Midlands,Everyday,36,2968,929,590,1,No,No,Yes,3,0,5,Annual,0,93,5000,36,0.15,12.44,1
PBG-201083,27,South East,Premium,37,3524,454,759,2,No,No,Yes,0,0,1,Annual,16.99,65,15000,36,0.24,6.18,1
PBG-201057,40,South East,Plus,28,1883,945,666,2,Yes,No,Yes,0,0,3,Monthly,7,63,10000,36,0.25,7.32,1
PBG-200079,45,Wales,Everyday,69,1358,,762,2,Yes,Yes,Yes,0,0,4,Annual,0,,15000,60,0.13,4.98,1
PBG-200984,21,Scotland,Premium,32,3290,2096,515,3,No,No,Yes,4,0,3,Monthly,16.99,76,10000,60,0.38,15.65,0
PBG-200963,39,North West,Plus,19,3889,1387,524,3,No,No,Yes,2,2,2,Annual,7,91,15000,36,0.23,14.29,1
PBG-200967,40,South West,Everyday,62,2646,1154,725,1,Yes,No,Yes,2,0,2,No fixed term,0,100,5000,36,0.3,7.03,1
PBG-200434,51,Yorkshire and the Humber,Everyday,29,2405,2453,740,1,No,Yes,No,0,0,3,Monthly,0,43,15000,48,0.32,7.86,0
PBG-200773,25,London,Everyday,75,3421,2538,701,2,Yes,Yes,No,2,0,,Monthly,0,89,10000,36,0.16,7.07,0
PBG-200482,59,Scotland,Premium,113,2349,2364,,2,No,Yes,Yes,1,3,5,Annual,16.99,64,5000,24,0.32,8.11,0
PBG-200367,33,North East,,32,3922,3122,624,5,Yes,No,Yes,0,1,3,Monthly,0,54,5000,36,0.09,9.01,0
PBG-201170,18,West Midlands,Everyday,11,1587,573,731,1,Yes,No,Yes,2,0,3,Annual,0,66,5000,36,0.38,7.96,1
PBG-200204,48,London,Everyday,40,2667,1076,484,3,Yes,No,Yes,0,1,5,No fixed term,0,65,2000,24,0.25,16.04,1
PBG-200565,59,London,Everyday,54,4243,378,676,2,Yes,No,Yes,2,0,3,No fixed term,0,99,20000,12,0.07,8.02,1
PBG-200669,28,Wales,Premium,58,3280,1494,547,2,Yes,No,Yes,2,0,4,Annual,16.99,100,5000,24,0.32,12.4,1
PBG-200433,60,London,Everyday,27,3591,582,,2,No,No,Yes,0,0,2,No fixed term,0,39,2000,24,0.19,14.14,1
PBG-201044,23,Wales,Everyday,21,1267,0,742,3,Yes,No,No,3,0,3,Monthly,0,50,5000,36,0.4,7.87,1
PBG-200999,25,Yorkshire and the Humber,Plus,68,4136,3660,585,2,Yes,No,Yes,3,0,5,No fixed term,7,100,1000,36,0.15,11.64,1
PBG-200180,27,Scotland,Everyday,32,2408,3543,617,5,Yes,No,Yes,4,0,3,Monthly,0,62,1000,12,0.1,11.58,1
PBG-200063,18,Wales,Plus,21,4874,1253,834,5,Yes,No,Yes,3,0,3,Annual,7,62,2000,24,0.13,,1
PBG-201036,48,North West,Premium,69,3818,4450,714,2,Yes,No,Yes,1,0,3,No fixed term,16.99,83,3000,48,0.17,7.33,1
PBG-200651,42,South East,Premium,79,2779,2392,663,1,Yes,No,Yes,1,2,4,Annual,16.99,63,3000,36,0.3,10.2,1
PBG-200805,45,Scotland,Everyday,49,4142,4727,726,3,Yes,No,Yes,2,0,4,Annual,0,82,3000,12,0.16,6.25,1
PBG-200177,55,West Midlands,Everyday,49,7111,8219,703,1,Yes,No,Yes,0,1,4,Annual,0,92,10000,36,0.37,9.72,1
PBG-200158,46,London,Everyday,70,2295,,656,1,No,No,No,0,0,3,Monthly,0,54,2000,12,0.21,7.8,0
PBG-200607,56,North East,Everyday,27,1439,1583,613,3,Yes,No,Yes,1,0,4,No fixed term,0,89,10000,24,0.06,10.13,0
PBG-200587,36,West Midlands,Plus,46,3085,932,615,5,Yes,No,Yes,1,1,4,Monthly,7,82,7500,60,0.09,11.42,1
PBG-200646,44,Scotland,Everyday,15,2788,2491,659,5,No,No,No,1,0,4,Annual,0,67,10000,36,0.34,11.05,1
PBG-200508,28,Northern Ireland,Premium,36,3899,3823,583,4,Yes,No,Yes,1,0,3,No fixed term,16.99,78,15000,24,0.15,12.68,0
PBG-201177,46,Wales,Premium,40,1079,0,614,1,No,No,No,3,2,3,Annual,16.99,,3000,48,,10.47,0
PBG-200384,18,North East,Everyday,37,3273,924,614,1,No,No,Yes,0,0,4,Annual,0,94,10000,36,0.34,12.4,0
PBG-201162,43,London,Premium,48,3849,3953,605,2,No,No,No,4,0,3,No fixed term,16.99,39,7500,24,0.19,9.78,0
PBG-200149,28,London,Everyday,52,2591,502,570,1,No,No,No,3,1,3,Monthly,0,60,25000,12,0.23,13.2,0
PBG-200808,51,London,Plus,46,3174,1771,602,2,No,Yes,Yes,2,0,5,Monthly,7,61,5000,36,0.31,12.24,0
PBG-200090,32,Yorkshire and the Humber,Everyday,31,1557,1082,578,3,No,No,Yes,3,0,3,Annual,0,,3000,24,0.43,12.82,0
PBG-200253,38,London,Plus,23,2016,814,744,1,No,Yes,Yes,4,1,3,No fixed term,7,89,5000,60,0.39,7.52,1
PBG-200401,50,,Plus,10,3633,2473,654,2,No,No,Yes,1,0,3,No fixed term,7,100,15000,36,0.06,9.12,1
PBG-200087,49,North East,Everyday,18,5112,2261,570,3,Yes,No,Yes,1,3,3,Annual,0,87,5000,24,0.32,10.99,1
PBG-200601,54,West Midlands,Everyday,61,2317,720,665,1,No,Yes,Yes,0,0,5,No fixed term,0,87,5000,48,0.36,10.85,1
PBG-200350,37,Wales,Everyday,31,1962,682,721,2,Yes,No,Yes,0,1,4,Monthly,0,58,5000,12,0.36,7.39,1
PBG-201049,24,London,Plus,7,5965,4729,713,2,Yes,No,No,3,1,4,Monthly,7,89,3000,60,0.12,5.45,0
PBG-200121,36,Northern Ireland,Everyday,43,5133,1060,658,4,Yes,No,Yes,3,0,2,Monthly,0,95,2000,36,0.07,8.83,1
PBG-201157,26,London,Everyday,27,2073,3089,619,2,Yes,No,No,0,1,1,Annual,0,84,10000,36,0.42,10.44,0
PBG-200028,45,West Midlands,,32,2691,1375,648,2,No,No,No,1,3,,No fixed term,7,56,2000,48,0.36,8.18,0
PBG-200933,54,North East,Plus,55,3182,2626,699,2,No,No,Yes,1,0,3,Annual,7,88,5000,36,0.14,7.68,0
PBG-201021,51,North West,Business,54,900,1131,800,3,Yes,No,Yes,0,1,4,Annual,12,100,5000,24,0.24,5.18,1
PBG-200236,,Yorkshire and the Humber,Everyday,126,,2571,649,2,Yes,Yes,Yes,2,0,4,No fixed term,0,100,5000,12,0.22,8.63,1
PBG-200279,22,East Midlands,Everyday,9,1784,33,649,2,Yes,Yes,No,1,0,,Monthly,0,,2000,12,0.11,8.41,1
PBG-200843,35,London,Premium,36,5586,7514,779,1,Yes,No,Yes,0,0,5,Monthly,16.99,82,3000,36,0.31,4.85,1
PBG-200527,33,South West,Everyday,27,3354,816,641,2,Yes,No,Yes,1,2,5,No fixed term,0,96,3000,36,0.53,12.23,0
PBG-200799,51,London,Everyday,46,3567,1401,609,2,No,No,No,1,3,4,No fixed term,0,48,5000,36,0.36,11.01,0
PBG-200726,60,London,Premium,56,3773,3270,652,3,Yes,No,No,0,1,4,Annual,16.99,59,20000,36,0.21,9.94,0
PBG-200102,58,Northern Ireland,Everyday,50,3897,4351,776,2,Yes,No,No,1,0,5,Annual,0,67,15000,24,0.03,5.46,1
PBG-200844,34,Yorkshire and the Humber,Everyday,24,1501,1579,519,2,Yes,No,Yes,0,1,3,Monthly,0,69,5000,24,0.22,13.99,0
PBG-200349,32,Yorkshire and the Humber,Everyday,45,2536,1940,699,3,Yes,No,No,1,3,,Monthly,0,64,15000,24,,8.51,0
PBG-200809,27,Northern Ireland,Everyday,17,2926,1585,728,4,Yes,No,No,2,0,4,No fixed term,0,59,20000,24,0.21,7.05,1
PBG-200659,34,West Midlands,Plus,67,4932,3586,668,3,Yes,Yes,Yes,1,1,4,Annual,7,91,5000,36,0.1,7.12,1
PBG-201042,28,Scotland,Everyday,16,5290,,591,3,No,Yes,Yes,1,0,5,No fixed term,0,95,5000,36,0.08,11.03,1
PBG-200975,18,Wales,Everyday,55,1348,540,595,3,Yes,No,Yes,6,0,,Annual,0,90,5000,48,0.16,12.11,1
PBG-200348,28,Yorkshire and the Humber,Plus,58,1381,647,631,3,No,No,Yes,2,0,2,Annual,7,,5000,48,0.18,9.44,0
PBG-200311,51,London,Plus,62,2552,1715,625,1,Yes,No,Yes,1,0,3,Annual,7,91,3000,60,0.17,11.87,1
PBG-200820,30,Scotland,Business,62,5702,3501,720,1,Yes,Yes,Yes,0,0,3,Monthly,12,79,3000,36,0.34,8.14,1
PBG-200771,41,North West,Premium,53,4840,4605,684,1,Yes,No,Yes,3,0,5,Annual,16.99,100,3000,24,0.51,9.9,0
PBG-200692,49,South West,Everyday,31,2216,1091,611,1,No,No,No,1,0,5,Monthly,0,55,7500,48,0.36,12.58,1
PBG-200775,43,North West,Everyday,95,6824,4472,710,1,Yes,No,Yes,4,0,4,Monthly,0,64,1000,24,0.15,8.11,1
PBG-200261,45,West Midlands,Plus,35,,472,750,3,Yes,No,No,0,0,3,No fixed term,7,69,3000,48,0.11,6.69,1
PBG-200876,26,North East,Everyday,81,4063,2113,714,1,No,No,Yes,1,0,3,No fixed term,0,83,1000,60,0.4,7.9,1
PBG-200528,44,Yorkshire and the Humber,,42,1650,,833,2,Yes,No,No,2,0,5,No fixed term,16.99,38,20000,48,0.25,3.9,1
PBG-200142,39,North West,Everyday,46,5073,2439,674,1,Yes,No,No,3,0,4,No fixed term,0,56,25000,36,0.3,11.11,0
PBG-200511,40,West Midlands,Plus,15,3928,915,573,3,Yes,No,No,1,1,5,Annual,7,70,7500,24,0.41,12.09,0
PBG-200856,50,South East,Everyday,27,3428,3604,650,1,Yes,No,No,3,0,2,Monthly,0,80,20000,12,0.13,9.7,0
PBG-200827,45,Northern Ireland,Everyday,9,3571,1009,736,2,,No,No,0,1,4,Annual,0,57,5000,60,0.12,4.03,1
PBG-201129,49,South West,Everyday,45,2560,2109,773,2,Yes,Yes,Yes,1,0,,Monthly,0,95,3000,36,0.25,6.53,1
PBG-200923,18,London,Plus,95,3126,2988,695,3,Yes,No,Yes,1,0,4,Monthly,7,75,2000,48,0.09,7.28,1
PBG-200615,34,Northern Ireland,Everyday,39,2600,,736,5,Yes,No,Yes,3,0,1,Monthly,0,100,10000,48,0.06,8.06,1
PBG-200046,58,North East,Everyday,26,1540,1701,649,1,No,No,,1,0,2,No fixed term,0,54,2000,36,0.25,9.75,1
PBG-200251,27,West Midlands,Premium,60,3795,4902,569,2,No,Yes,Yes,1,0,5,Monthly,16.99,96,3000,60,0.24,12.59,1
PBG-200898,45,South East,Everyday,34,2375,1030,510,1,No,No,Yes,2,0,5,Annual,0,69,1000,48,0.22,17.42,0
PBG-200006,40,Scotland,Everyday,21,3026,1954,618,1,No,No,Yes,2,1,5,Annual,0,100,7500,48,0.08,9.17,0
PBG-200233,30,South East,Everyday,36,3986,3460,725,2,Yes,Yes,Yes,1,1,4,No fixed term,0,89,20000,24,0.11,3.9,1
PBG-200738,27,South West,Everyday,23,4236,2284,692,1,Yes,No,Yes,0,0,4,Annual,0,81,20000,60,0.24,7.41,1
PBG-200287,36,South East,Everyday,19,4307,3901,746,4,No,No,No,3,0,1,Monthly,0,48,7500,12,0.2,,1
PBG-200974,29,North West,Premium,39,2613,1817,636,1,No,No,Yes,0,0,3,Monthly,16.99,78,15000,36,0.16,12.26,1
PBG-200815,39,South East,Business,34,,1675,615,3,No,No,Yes,1,0,1,Annual,12,78,3000,12,0.19,12.31,1
PBG-200723,52,London,Premium,47,3532,2614,643,1,No,No,Yes,1,0,4,No fixed term,16.99,,7500,48,0.3,10.98,0
PBG-200641,53,South West,Plus,23,4085,3154,633,2,No,No,No,2,2,4,No fixed term,7,55,7500,36,0.37,10.92,0
PBG-200834,39,London,Plus,34,2214,579,763,3,Yes,No,Yes,4,1,2,Monthly,7,66,20000,24,0.11,3.9,1
PBG-200159,42,North West,Business,56,8271,6830,669,2,Yes,No,Yes,0,1,4,No fixed term,12,100,7500,36,0.4,10.67,1
PBG-200704,20,East Midlands,Everyday,47,4488,4038,,2,No,No,Yes,0,1,3,No fixed term,0,44,25000,24,0.06,3.9,1
PBG-200671,39,London,Everyday,60,3934,2766,691,4,No,Yes,No,1,0,4,Annual,0,91,1000,12,0.15,9.03,1
PBG-200893,18,West Midlands,Premium,18,4482,2275,664,2,Yes,No,Yes,3,0,4,Annual,16.99,83,7500,60,0.08,7.5,0
PBG-200035,27,South East,Everyday,52,3764,2189,652,3,No,No,Yes,3,0,3,Annual,0,,7500,12,0.24,12.88,1
PBG-200911,18,Northern Ireland,Everyday,38,1919,696,766,3,No,No,Yes,2,2,3,Monthly,0,100,5000,60,0.43,5.79,0
PBG-200459,25,Wales,Everyday,24,1974,1077,644,4,Yes,No,Yes,1,0,3,No fixed term,0,77,20000,12,0.2,8.88,0
PBG-200331,33,East Midlands,Plus,100,2259,2176,,1,No,No,No,2,1,3,Monthly,7,67,7500,36,0.2,6.64,1
PBG-200472,37,London,Premium,81,2606,1241,766,2,No,No,Yes,2,2,5,Monthly,16.99,85,2000,12,0.16,6.79,1
PBG-200199,28,Scotland,Premium,47,,2894,772,3,Yes,Yes,No,1,0,4,No fixed term,16.99,93,5000,36,0.45,6.9,1
PBG-200543,18,London,Everyday,98,3730,2249,598,1,No,No,No,1,0,1,Annual,0,14,7500,48,0.04,,1
PBG-200988,26,London,Everyday,32,3598,2660,541,2,No,Yes,Yes,0,1,4,Monthly,0,,7500,36,0.21,14.12,0
PBG-200214,71,West Midlands,Everyday,21,5010,3675,701,4,No,No,No,1,2,3,Annual,0,25,5000,24,,9.64,0
PBG-200347,40,East Midlands,Plus,33,5091,5622,532,3,No,No,No,1,0,4,Annual,7,44,7500,36,0.19,13.78,1
PBG-200186,32,West Midlands,Plus,28,2351,2036,630,4,,No,Yes,4,0,3,Monthly,7,67,3000,12,0.12,8.58,1
PBG-200532,25,London,Everyday,60,,337,687,4,Yes,No,No,3,0,,Monthly,0,71,5000,24,0.19,9.57,0
PBG-200513,45,North West,Everyday,34,2284,139,761,2,Yes,No,No,2,0,4,Monthly,0,57,3000,36,0.29,5.8,1
PBG-200520,23,London,Plus,21,3512,2069,718,1,No,No,Yes,1,0,5,Monthly,7,77,5000,48,0.28,7.89,1
PBG-200932,36,North East,Everyday,80,3395,1117,701,3,Yes,No,,1,0,4,Monthly,0,100,2000,36,0.06,7.27,1
PBG-200393,26,Yorkshire and the Humber,Premium,44,2077,2988,850,2,Yes,No,Yes,3,0,3,Annual,16.99,100,15000,24,0.4,4.77,1
PBG-200211,46,South East,Everyday,17,1392,765,609,1,Yes,No,Yes,2,3,4,No fixed term,0,98,7500,48,0.25,13.14,0
PBG-200055,65,East Midlands,Everyday,12,3001,1224,598,1,Yes,No,Yes,2,1,3,No fixed term,0,71,5000,36,0.26,13.11,0
PBG-200381,51,South West,Premium,17,2489,607,624,3,Yes,No,Yes,1,0,5,No fixed term,16.99,100,5000,36,0.3,11.98,0
PBG-201002,18,London,Plus,56,2127,2065,696,2,Yes,No,Yes,1,0,1,Monthly,7,74,5000,48,0.09,6.34,1
PBG-200463,46,Northern Ireland,,46,,683,485,4,No,No,No,2,0,3,Monthly,0,52,7500,48,0.18,13.63,1
PBG-201013,37,Scotland,Premium,17,2169,3536,686,1,Yes,No,Yes,0,0,4,Monthly,16.99,96,3000,48,0.15,7.66,1
PBG-200868,32,South West,Plus,36,2936,3600,717,1,Yes,Yes,Yes,0,1,4,Monthly,7,79,3000,36,,8.1,1
PBG-200742,,Wales,Plus,39,2416,0,656,4,Yes,No,No,1,0,3,Monthly,7,68,10000,60,,9.82,1
PBG-200174,38,Wales,Business,69,3046,1688,725,1,No,No,Yes,2,0,4,No fixed term,12,99,5000,24,0.59,10.89,0
PBG-200934,44,East Midlands,Plus,15,2269,0,660,2,Yes,No,No,0,0,3,Annual,7,59,5000,12,0.15,9.1,1
PBG-200944,29,North East,Plus,30,3131,4267,633,1,Yes,No,No,5,3,3,Monthly,7,55,7500,36,0.29,12.21,1
PBG-200298,51,North West,Everyday,41,3676,3752,614,1,No,No,Yes,0,0,5,Annual,0,91,10000,36,0.1,9.94,1
PBG-200080,47,North West,Plus,32,2932,803,654,3,No,No,Yes,1,0,4,Monthly,7,,3000,48,0.49,11.32,0
PBG-201183,18,South West,Everyday,74,6463,5392,619,2,No,No,Yes,0,0,4,Monthly,0,100,25000,24,0.03,10.58,1
PBG-200745,25,Scotland,Everyday,21,4906,1546,671,1,Yes,No,Yes,1,0,4,Monthly,0,76,7500,36,0.26,7.75,1
PBG-200192,56,East Midlands,Everyday,52,3367,4301,688,5,Yes,Yes,Yes,2,0,2,Annual,0,99,3000,12,0.38,9.49,1
PBG-201149,74,South East,Plus,29,1745,2585,642,4,No,No,Yes,2,0,3,Monthly,7,88,5000,60,0.23,11.33,1
PBG-200943,44,Wales,Everyday,21,3527,1630,609,3,Yes,No,Yes,1,0,2,Annual,0,,3000,12,0.19,10.21,1
PBG-201178,37,West Midlands,Plus,21,5772,2745,,3,Yes,No,Yes,2,0,3,Monthly,7,100,7500,12,0.12,7.9,1
PBG-200420,47,South East,Everyday,43,,1752,700,4,Yes,No,Yes,4,0,2,Annual,0,,3000,36,0.09,5.72,1
PBG-201094,38,South West,Plus,49,2418,2446,677,2,Yes,Yes,Yes,0,1,3,Monthly,7,75,3000,24,0.37,8.51,1
PBG-200432,35,North East,Everyday,76,1489,1817,700,1,Yes,No,Yes,1,0,2,Annual,0,,7500,12,0.1,6.86,1
PBG-200407,41,Scotland,Premium,51,2042,222,850,2,Yes,No,No,2,3,4,Annual,16.99,56,3000,24,0.18,3.9,1
PBG-201077,44,West Midlands,Premium,20,4899,714,729,3,No,No,Yes,2,0,4,No fixed term,16.99,94,5000,36,0.23,6.2,1
PBG-201024,33,East Midlands,Premium,85,4306,1566,707,3,No,No,,1,0,4,Annual,16.99,100,5000,12,,10.09,1
PBG-200621,33,Wales,Plus,98,4393,750,,2,Yes,No,Yes,3,0,2,Annual,7,70,2000,12,0.33,8.83,1
PBG-200278,55,West Midlands,Business,53,6091,2867,707,1,Yes,No,Yes,1,0,4,Annual,12,63,7500,24,0.17,,1
PBG-201102,37,London,Premium,38,2220,2761,684,3,Yes,Yes,Yes,0,0,5,Annual,16.99,69,3000,36,0.25,9.23,1
PBG-200600,54,London,Plus,33,5733,2488,680,3,Yes,No,Yes,2,0,3,Annual,7,85,7500,36,0.39,10.33,1
PBG-200921,27,North West,Everyday,56,3225,883,694,3,Yes,No,Yes,3,0,4,No fixed term,0,57,1000,48,0.12,8.24,0
PBG-200130,18,South West,Premium,29,1779,1401,685,1,Yes,No,Yes,2,2,3,Annual,16.99,92,3000,48,0.23,6.15,0
PBG-200746,57,South East,Everyday,67,4617,3850,733,4,No,No,Yes,1,0,5,No fixed term,0,,1000,12,0.46,,1
PBG-201158,60,South East,Everyday,22,3805,4740,556,3,No,Yes,Yes,2,0,1,Monthly,0,100,2000,12,0.1,11.46,1
PBG-200094,54,Wales,Everyday,41,1492,0,596,1,Yes,No,Yes,1,2,3,No fixed term,0,87,1000,48,0.27,12.74,0
PBG-200295,42,South East,Everyday,43,3812,1131,521,3,No,No,Yes,2,0,1,No fixed term,0,78,7500,48,0.13,11.64,1
PBG-200449,63,West Midlands,Everyday,101,1238,0,605,2,No,No,Yes,1,0,1,Monthly,0,61,20000,48,0.27,12.19,0
PBG-200491,56,London,Plus,29,3085,2053,438,2,No,No,Yes,1,0,5,Monthly,7,64,25000,48,0.14,14.6,0
PBG-201134,36,South West,Everyday,37,1929,3338,646,2,No,No,Yes,3,0,1,No fixed term,0,96,15000,36,0.27,10.41,0
PBG-200404,57,London,Plus,52,4212,2162,731,1,Yes,No,Yes,1,0,,No fixed term,7,92,7500,36,0.03,5.14,1
PBG-200263,28,South West,Plus,32,3078,342,618,2,No,Yes,No,1,3,1,Annual,7,44,5000,36,,10.74,1
PBG-201191,66,North East,Everyday,49,1845,144,616,3,No,No,No,3,0,4,No fixed term,0,53,3000,12,0.33,13.24,0
PBG-200266,38,Yorkshire and the Humber,Plus,32,1775,796,825,4,Yes,Yes,Yes,0,0,4,Annual,7,75,10000,36,0.15,3.9,1
PBG-200701,26,North West,Premium,9,3930,1624,756,2,Yes,No,Yes,2,0,4,No fixed term,16.99,90,15000,24,0.31,6.17,1
PBG-200973,37,London,Everyday,34,8581,3947,731,2,Yes,No,Yes,0,0,3,No fixed term,0,100,1000,36,0.08,4.99,1
PBG-200622,18,East Midlands,Everyday,16,3340,2150,705,2,Yes,No,No,2,0,3,Annual,0,31,5000,12,0.06,6.38,1
PBG-200516,33,North West,Premium,20,4287,3404,587,1,No,No,Yes,3,1,4,Annual,16.99,82,1000,48,0.28,12.52,1
